Rk,Player,Age,Team,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,RF/9,lgRF9,RF/G,lgRFG,PB,WP,SB,CS,CS%,Pick,Pos,Awards,-9999
1193,Mike Clevinger,33,CHW,AL,4,4,0,16.0,3,0,3,0,1,1.000,,,0,0,1.69,1.29,0.75,1.30,,,,,,,/1,,clevimi01
1194,Grant Koch,27,PIT,NL,2,2,1,16.0,17,17,0,0,0,1.000,0,0,0,0,9.56,9.06,8.50,8.95,0,1,0,0,,0,/2H,,kochgr01
1195,Nick Maton,27,BAL,AL,3,2,0,16.0,2,0,2,0,1,1.000,0,-30,0,0,1.13,2.64,0.67,2.93,,,,,,,/5H4D,,matonni01
1196,Yency Almonte,30,CHC,NL,17,0,0,15.2,0,0,0,0,0,,,,0,0,0.00,1.38,0.00,1.34,,,,,,,1,,almonye01
1197,José Cisnero,35,LAA,AL,15,0,0,15.2,2,1,0,1,0,.500,,,-1,-13,0.57,1.32,0.07,1.29,,,,,,,1,,cisnejo01
1198,Grant Holman,24,OAK,AL,18,0,0,15.2,0,0,0,0,0,,,,0,0,0.00,1.32,0.00,1.29,,,,,,,1,,holmagr01
1199,Brock Stewart,32,MIN,AL,16,0,0,15.2,3,1,2,0,1,1.000,,,0,0,1.72,1.32,0.19,1.29,,,,,,,1,,stewabr01
1200,Alex Young,30,2TM,NL,17,0,0,15.2,2,1,1,0,0,1.000,,,0,0,1.15,1.38,0.12,1.34,,,,,,,1,,youngal01
1200,Alex Young,30,CIN,NL,3,0,0,2.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.33,,,,,,,/1,,youngal01
1200,Alex Young,30,NYM,NL,14,0,0,13.2,2,1,1,0,0,1.000,,,0,0,1.32,1.38,0.14,1.34,,,,,,,1,,youngal01
1201,Elieser Hernández,29,2TM,NL,9,1,0,15.2,1,0,1,0,0,1.000,,,0,0,0.57,1.38,0.11,1.34,,,,,,,/1,,hernael01
1201,Elieser Hernández,29,LAD,NL,5,1,0,9.2,1,0,1,0,0,1.000,,,0,0,0.93,1.40,0.20,1.34,,,,,,,/1,,hernael01
1201,Elieser Hernández,29,MIL,NL,4,0,0,6.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.35,,,,,,,/1,,hernael01
1202,Tyler Wells,29,BAL,AL,3,3,0,15.1,2,0,2,0,0,1.000,,,0,0,1.17,1.29,0.67,1.30,,,,,,,/1,,wellsty01
1203,Diego Castillo,26,MIN,AL,3,2,1,15.0,4,1,3,0,0,1.000,0,32,1,80,2.40,2.46,1.33,2.43,,,,,,,/5DH,,castidi02
1204,Greg Jones,26,COL,NL,4,1,1,15.0,2,2,0,0,0,1.000,-1,-88,0,0,1.20,2.22,0.50,2.18,,,,,,,/9H,,jonesgr02
1205,Julian Merryweather,32,CHC,NL,15,0,0,15.0,3,2,1,0,0,1.000,,,0,0,1.80,1.38,0.20,1.34,,,,,,,1,,merryju01
1206,Sammy Peralta,26,CHW,AL,9,0,0,15.0,1,0,1,0,0,1.000,,,0,0,0.60,1.32,0.11,1.29,,,,,,,/1,,peralsa01
1207,Tom Cosgrove,28,SDP,NL,18,0,0,14.2,2,0,2,0,0,1.000,,,1,14,1.23,1.35,0.11,1.34,,,,,,,1,,cosgrto01
1208,Alek Jacob,26,SDP,NL,7,0,0,14.2,1,0,1,0,0,1.000,,,0,0,0.61,1.35,0.14,1.34,,,,,,,/1,,jacobal01
1209,Daniel Palencia,24,CHC,NL,10,0,0,14.2,1,0,1,0,0,1.000,,,0,0,0.61,1.35,0.10,1.34,,,,,,,1,,palenda01
1210,Daulton Jefferies,28,2TM,NL,6,1,0,14.2,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.35,,,,,,,/1,,jeffeda01
1210,Daulton Jefferies,28,SFG,NL,2,1,0,4.2,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.35,,,,,,,/1,,jeffeda01
1210,Daulton Jefferies,28,PIT,NL,4,0,0,10.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.35,,,,,,,/1,,jeffeda01
1211,Abner Uribe,24,MIL,NL,14,0,0,14.1,7,5,2,0,1,1.000,,,1,14,4.40,1.38,0.50,1.34,,,,,,,1,,uribeab01
1212,Brandon Williamson,26,CIN,NL,4,3,0,14.1,0,0,0,0,0,,,,0,0,0.00,1.38,0.00,1.35,,,,,,,/1,,willibr02
1213,Brian Anderson,31,ATL,NL,3,2,0,14.0,3,3,0,0,0,1.000,0,34,0,0,1.93,2.25,1.00,2.30,,,,,,,/95,,anderbr06
1214,Tyler Beede,31,CLE,AL,13,0,0,14.0,2,0,2,0,0,1.000,,,-1,-14,1.29,1.29,0.15,1.29,,,,,,,1,,beedety01
1215,Matt Carpenter,38,STL,NL,6,1,0,14.0,13,11,2,0,1,1.000,1,51,1,86,8.36,6.81,1.86,6.79,,,,,,,DH/345,,carpema01
1216,Deivi García,25,CHW,AL,14,0,0,14.0,0,0,0,0,0,,,,-1,-14,0.00,1.29,0.00,1.29,,,,,,,1,,garcide01
1217,Tyler Gentry,25,KCR,AL,3,2,0,14.0,1,1,0,0,0,1.000,0,9,0,0,0.64,2.25,0.33,2.23,,,,,,,/9H,,gentrty01
1218,Myles Straw,29,CLE,AL,5,1,0,14.0,4,4,0,0,0,1.000,1,111,-1,-86,2.57,2.25,0.80,2.24,,,,,,,/8HD,,strawmy01
1219,Miguel Castro,29,ARI,NL,11,0,0,13.2,4,0,4,0,0,1.000,,,1,15,2.63,1.38,0.36,1.34,,,,,,,1,,castrmi01
1220,Max Lazar,25,PHI,NL,11,0,0,13.2,3,0,3,0,1,1.000,,,0,0,1.98,1.38,0.27,1.34,,,,,,,1,,lazarma01
1221,Joely Rodríguez,32,BOS,AL,14,0,0,13.2,3,2,1,0,0,1.000,,,0,0,1.98,1.32,0.21,1.29,,,,,,,1,,rodrijo06
1222,Jordan Romano,31,TOR,AL,15,0,0,13.2,1,0,1,0,0,1.000,,,-1,-15,0.66,1.32,0.07,1.29,,,,,,,1,,romanjo03
1223,Darius Vines,26,ATL,NL,4,2,0,13.2,3,1,2,0,0,1.000,,,0,0,1.98,1.38,0.75,1.35,,,,,,,/1,,vinesda01
1224,Matt Barnes,34,WSN,NL,14,0,0,13.1,1,1,0,0,0,1.000,,,-1,-15,0.68,1.35,0.07,1.34,,,,,,,1,,barnema01
1225,Nick Ramirez,34,LAD,NL,8,0,0,13.1,2,0,2,0,0,1.000,,,0,0,1.35,1.35,0.25,1.34,,,,,,,/1,,ramirni01
1226,Nick Robertson,25,2TM,2LG,9,0,0,13.1,2,1,1,0,0,1.000,,,0,0,1.35,1.35,0.22,1.33,,,,,,,/1,,roberni01
1226,Nick Robertson,25,STL,NL,8,0,0,12.1,1,1,0,0,0,1.000,,,0,0,0.73,1.39,0.13,1.34,,,,,,,/1,,roberni01
1226,Nick Robertson,25,TOR,AL,1,0,0,1.0,1,0,1,0,0,1.000,,,0,0,9.00,0.90,1.00,1.30,,,,,,,/1,,roberni01
1227,Anthony Veneziano,26,2TM,2LG,12,0,0,13.1,1,1,0,0,0,1.000,,,0,0,0.68,1.35,0.08,1.33,,,,,,,1,,venezan01
1227,Anthony Veneziano,26,KCR,AL,2,0,0,2.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.30,,,,,,,/1,,venezan01
1227,Anthony Veneziano,26,MIA,NL,10,0,0,11.1,1,1,0,0,0,1.000,,,0,0,0.79,1.35,0.10,1.34,,,,,,,1,,venezan01
1228,Sam Aldegheri,22,LAA,AL,3,3,0,13.0,0,0,0,0,0,,,,0,0,0.00,1.32,0.00,1.30,,,,,,,/1,,aldegsa01
1229,Sandro Fabian,26,TEX,AL,3,2,0,13.0,1,1,0,0,0,1.000,0,-37,0,0,0.69,2.28,0.33,2.23,,,,,,,/79,,fabiasa01
1230,Michael Mercado,25,PHI,NL,5,2,0,13.0,0,0,0,0,0,,,,0,0,0.00,1.38,0.00,1.34,,,,,,,/1,,mercami01
1231,Ryan Miller,28,LAA,AL,13,0,0,13.0,2,1,1,0,0,1.000,,,1,15,1.38,1.32,0.15,1.29,,,,,,,1,,millery01
1232,Tyler Mahle,29,TEX,AL,3,3,0,12.2,0,0,0,0,0,,,,0,0,0.00,1.28,0.00,1.30,,,,,,,/1,,mahlety01
1233,Erik Sabrowski,26,CLE,AL,8,0,0,12.2,2,0,2,0,0,1.000,,,1,16,1.42,1.28,0.25,1.29,,,,,,,/1,,sabroer01
1234,Seth Halvorsen,24,COL,NL,12,0,0,12.1,1,1,0,0,0,1.000,,,-1,-16,0.73,1.39,0.08,1.34,,,,,,,1,,halvose01
1235,Jimmy Herget,30,ATL,NL,8,0,0,12.1,1,0,0,1,0,.000,,,-1,-16,0.00,1.39,0.00,1.34,,,,,,,/1,,hergeji01
1236,Luis Peralta,23,COL,NL,15,0,0,12.1,1,0,1,0,0,1.000,,,-1,-16,0.73,1.39,0.07,1.34,,,,,,,1,,perallu01
1237,Carlos Rodriguez,22,MIL,NL,3,3,0,12.1,2,0,2,0,0,1.000,,,2,32,1.46,1.39,0.67,1.33,,,,,,,/1,,rodrica02
1238,Antonio Senzatela,29,COL,NL,3,3,0,12.1,3,2,1,0,1,1.000,,,0,0,2.19,1.39,1.00,1.33,,,,,,,/1,,senzaan01
1239,Nick Vespi,28,BAL,AL,11,0,0,12.1,1,1,0,0,0,1.000,,,0,0,0.73,1.31,0.09,1.29,,,,,,,1,,vespini01
1240,Josh Walker,29,NYM,NL,10,0,0,12.1,2,2,0,0,0,1.000,,,0,0,1.46,1.39,0.20,1.34,,,,,,,1,,walkejo03
1241,Shane Bieber,29,CLE,AL,2,2,0,12.0,2,1,1,0,0,1.000,,,0,0,1.50,1.28,1.00,1.30,,,,,,,/1,,biebesh01
1242,Ben Heller,32,PIT,NL,8,0,0,12.0,1,1,0,0,0,1.000,,,0,0,0.75,1.35,0.13,1.34,,,,,,,/1,,hellebe01
1243,Brewer Hicklen,28,MIL,NL,2,2,0,12.0,2,2,0,0,0,1.000,0,10,0,0,1.50,2.18,1.00,2.20,,,,,,,/9H,,hicklbr01
1244,John McMillon,26,MIA,NL,10,0,0,12.0,3,1,1,1,0,.667,,,0,0,1.50,1.35,0.20,1.34,,,,,,,1,,mcmiljo01
1245,Zach Plesac,29,LAA,AL,3,3,0,12.0,2,0,2,0,0,1.000,,,0,0,1.50,1.28,0.67,1.30,,,,,,,/1,,plesaza01
1246,Vinny Nittoli,33,2TM,AL,9,0,0,12.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.29,,,,,,,/1,,nittovi01
1246,Vinny Nittoli,33,OAK,AL,7,0,0,8.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.29,,,,,,,/1,,nittovi01
1246,Vinny Nittoli,33,BAL,AL,2,0,0,4.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.30,,,,,,,/1,,nittovi01
1247,Nick Avila,26,SFG,NL,8,0,0,11.2,1,1,0,0,0,1.000,,,0,0,0.77,1.39,0.13,1.34,,,,,,,/1,,avilani01
1248,Jake Bloss,23,HOU,AL,3,3,0,11.2,2,2,0,0,0,1.000,,,-2,-34,1.54,1.31,0.67,1.30,,,,,,,/1,,blossja01
1249,Kumar Rocker,24,TEX,AL,3,3,0,11.2,2,0,2,0,0,1.000,,,0,0,1.54,1.31,0.67,1.30,,,,,,,/1,,rockeku01
1250,Peter Strzelecki,29,CLE,AL,10,0,0,11.2,0,0,0,0,0,,,,0,0,0.00,1.31,0.00,1.29,,,,,,,1,,strzepe01
1251,Easton Lucas,27,3TM,AL,8,0,0,11.2,2,1,1,0,0,1.000,,,0,0,1.54,1.31,0.25,1.30,,,,,,,/1,,lucasea01
1251,Easton Lucas,27,OAK,AL,3,0,0,3.2,0,0,0,0,0,,,,0,0,0.00,1.23,0.00,1.30,,,,,,,/1,,lucasea01
1251,Easton Lucas,27,DET,AL,3,0,0,3.1,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.30,,,,,,,/1,,lucasea01
1251,Easton Lucas,27,TOR,AL,2,0,0,4.2,2,1,1,0,0,1.000,,,0,0,3.86,1.35,1.00,1.30,,,,,,,/1,,lucasea01
1252,Johnny Cueto,38,LAA,AL,2,2,0,11.1,0,0,0,0,0,,,,0,0,0.00,1.27,0.00,1.30,,,,,,,/1,,cuetojo01
1253,Logan Gillaspie,27,SDP,NL,9,0,0,11.1,2,0,2,0,0,1.000,,,0,0,1.59,1.35,0.22,1.34,,,,,,,/1,,gillalo01
1254,Yoendrys Gómez,24,NYY,AL,5,0,0,11.1,2,1,1,0,0,1.000,,,0,0,1.59,1.27,0.40,1.30,,,,,,,/1,,gomezyo01
1255,Kevin Herget,33,MIL,NL,7,0,0,11.1,1,0,1,0,0,1.000,,,0,0,0.79,1.35,0.14,1.34,,,,,,,/1,,hergeke01
1256,Samad Taylor,25,SEA,AL,3,1,0,11.1,1,1,0,0,0,1.000,0,-11,0,0,0.79,2.30,0.33,2.23,,,,,,,/78H,,taylosa04
1257,Brett de Geus,26,3TM,2LG,13,0,0,11.1,3,0,2,1,0,.667,,,0,0,1.59,1.35,0.15,1.32,,,,,,,1,,degeubr01
1257,Brett de Geus,26,2TM,AL,6,0,0,5.2,2,0,1,1,0,.500,,,0,0,1.59,1.27,0.17,1.30,,,,,,,/1,,degeubr01
1257,Brett de Geus,26,SEA,AL,4,0,0,3.1,1,0,1,0,0,1.000,,,0,0,2.70,1.35,0.25,1.30,,,,,,,/1,,degeubr01
1257,Brett de Geus,26,MIA,NL,7,0,0,5.2,1,0,1,0,0,1.000,,,0,0,1.59,1.43,0.14,1.34,,,,,,,/1,,degeubr01
1257,Brett de Geus,26,TOR,AL,2,0,0,2.1,1,0,0,1,0,.000,,,0,0,0.00,1.16,0.00,1.30,,,,,,,/1,,degeubr01
1258,Ryan Borucki,30,PIT,NL,14,0,0,11.0,8,1,5,2,1,.750,,,1,18,4.91,1.39,0.43,1.34,,,,,,,1,,borucry01
1259,J.P. Feyereisen,31,LAD,NL,10,0,0,11.0,3,2,1,0,0,1.000,,,0,0,2.45,1.39,0.30,1.34,,,,,,,1,,feyerjo01
1260,Justin Foscue,25,TEX,AL,3,1,0,11.0,9,7,2,0,1,1.000,0,-44,1,109,7.36,6.87,3.00,5.23,,,,,,,D/4H3,,foscuju01
1261,Sam Huff,26,TEX,AL,2,1,1,11.0,9,9,0,0,0,1.000,0,0,0,0,7.36,9.16,4.50,9.05,0,0,0,0,,0,/2H,,huffsa01
1262,Parker Mushinski,28,HOU,AL,10,0,0,11.0,2,1,0,1,0,.500,,,-2,-36,0.82,1.31,0.10,1.29,,,,,,,1,,mushipa01
1263,Sean Reynolds,26,SDP,NL,9,0,0,11.0,0,0,0,0,0,,,,0,0,0.00,1.39,0.00,1.34,,,,,,,/1,,reynose01
1264,Josh Rogers,29,COL,NL,6,0,0,11.0,0,0,0,0,0,,,,0,0,0.00,1.39,0.00,1.33,,,,,,,/1,,rogerjo01
1265,Kai-Wei Teng,25,SFG,NL,4,0,0,11.0,4,2,2,0,0,1.000,,,0,0,3.27,1.39,1.00,1.35,,,,,,,/1,,tengka01
1266,Joan Adon,25,WSN,NL,8,1,0,10.2,6,2,4,0,0,1.000,,,1,19,5.06,1.35,0.75,1.34,,,,,,,/1,,adonjo01
1267,Jacob deGrom,36,TEX,AL,3,3,0,10.2,1,0,1,0,0,1.000,,,0,0,0.84,1.35,0.33,1.30,,,,,,,/1,,degroja01
1268,Jaden Hill,24,COL,NL,9,0,0,10.2,1,0,1,0,0,1.000,,,-1,-19,0.84,1.35,0.11,1.34,,,,,,,/1,,hillja01
1269,Caleb Kilian,27,CHC,NL,2,1,0,10.2,3,2,1,0,0,1.000,,,0,0,2.53,1.35,1.50,1.35,,,,,,,/1,,kiliaca01
1270,Kyle Nelson,27,ARI,NL,11,0,0,10.2,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.34,,,,,,,1,,nelsoky01
1271,Ricardo Pinto,30,PHI,NL,6,0,0,10.2,6,5,1,0,0,1.000,,,0,0,5.06,1.35,1.00,1.33,,,,,,,/1,,pintori01
1272,Austin Warren,28,SFG,NL,6,0,0,10.2,3,2,1,0,1,1.000,,,0,0,2.53,1.35,0.50,1.33,,,,,,,/1,,warreau01
1273,Humberto Castellanos,26,ARI,NL,7,0,0,10.1,1,1,0,0,0,1.000,,,0,0,0.87,1.39,0.14,1.34,,,,,,,/1,,castehu01
1274,Caden Dana,20,LAA,AL,3,3,0,10.1,1,1,0,0,0,1.000,,,0,0,0.87,1.31,0.33,1.30,,,,,,,/1,,danaca01
1275,Jacob Lopez,26,TBR,AL,4,1,0,10.1,1,1,0,0,0,1.000,,,-1,-19,0.87,1.31,0.25,1.30,,,,,,,/1,,lopezja04
1276,Joey Lucchesi,31,NYM,NL,2,2,0,10.1,1,0,1,0,0,1.000,,,0,0,0.87,1.39,0.50,1.35,,,,,,,/1,,lucchjo01
1277,Kirby Snead,29,SEA,AL,11,0,0,10.1,5,0,5,0,0,1.000,,,0,0,4.35,1.31,0.45,1.29,,,,,,,1,,sneadki01
1278,Diego Castillo,30,MIN,AL,7,0,0,10.0,2,1,1,0,0,1.000,,,0,0,1.80,1.35,0.29,1.29,,,,,,,/1,,castidi01
1279,Luis Guerrero,23,BOS,AL,9,0,0,10.0,1,1,0,0,0,1.000,,,0,0,0.90,1.35,0.11,1.29,,,,,,,/1,,guerrlu01
1280,Cooper Hummel,29,HOU,AL,4,1,0,10.0,3,3,0,0,0,1.000,1,72,0,0,2.70,2.25,0.75,2.25,,,,,,,/H7D,,hummeco01
1281,Tyler Matzek,33,ATL,NL,11,0,0,10.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.34,,,,,,,1,,matzety01
1282,Sean Newcomb,31,OAK,AL,7,0,0,10.0,3,0,3,0,0,1.000,,,0,0,2.70,1.35,0.43,1.29,,,,,,,/1,,newcose01
1283,Jacob Waguespack,30,TBR,AL,4,1,0,10.0,1,1,0,0,0,1.000,,,0,0,0.90,1.35,0.25,1.30,,,,,,,/1,,wagueja01
1284,Joel Kuhnel,29,2TM,AL,6,0,0,10.0,2,0,2,0,0,1.000,,,1,20,1.80,1.35,0.33,1.30,,,,,,,/1,,kuhnejo01
1284,Joel Kuhnel,29,HOU,AL,1,0,0,2.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.30,,,,,,,/1,,kuhnejo01
1284,Joel Kuhnel,29,TBR,AL,5,0,0,8.0,2,0,2,0,0,1.000,,,1,25,2.25,1.35,0.40,1.30,,,,,,,/1,,kuhnejo01
1285,Nick Burdi,31,NYY,AL,12,0,0,9.2,0,0,0,0,0,,,,0,0,0.00,1.30,0.00,1.29,,,,,,,1,,burdini01
1286,Jhonathan Díaz,27,SEA,AL,5,1,0,9.2,3,1,2,0,0,1.000,,,0,0,2.79,1.30,0.60,1.30,,,,,,,/1,,diazjh01
1287,Randy Dobnak,29,MIN,AL,5,0,0,9.2,1,0,1,0,0,1.000,,,0,0,0.93,1.30,0.20,1.30,,,,,,,/1,,dobnara01
1288,Mason Montgomery,24,TBR,AL,9,0,0,9.2,1,0,1,0,0,1.000,,,0,0,0.93,1.30,0.11,1.29,,,,,,,/1,,montgma01
1289,Jack O'Loughlin,24,OAK,AL,4,0,0,9.2,1,1,0,0,0,1.000,,,0,0,0.93,1.30,0.25,1.30,,,,,,,/1,,olougja01
1290,Luis Frías,26,2TM,2LG,11,0,0,9.2,1,0,0,1,0,.000,,,0,0,0.00,1.40,0.00,1.33,,,,,,,1,,friaslu01
1290,Luis Frías,26,ARI,NL,7,0,0,6.1,1,0,0,1,0,.000,,,0,0,0.00,1.42,0.00,1.34,,,,,,,/1,,friaslu01
1290,Luis Frías,26,TOR,AL,4,0,0,3.1,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.30,,,,,,,/1,,friaslu01
1291,Lake Bachar,29,MIA,NL,10,0,0,9.1,2,0,2,0,0,1.000,,,1,21,1.93,1.35,0.20,1.34,,,,,,,1,,bachala01
1292,José Devers,24,MIA,NL,2,1,1,9.1,3,0,3,0,0,1.000,0,13,1,129,2.89,4.34,1.50,6.15,,,,,,,/34H,,deverjo01
1293,Casey Legumina,27,CIN,NL,6,0,0,9.1,1,0,0,1,0,.000,,,0,0,0.00,1.35,0.00,1.33,,,,,,,/1,,legumca01
1294,Tyler Duffey,33,KCR,AL,9,0,0,9.0,1,1,0,0,0,1.000,,,0,0,1.00,1.30,0.11,1.29,,,,,,,/1,,duffety01
1295,Geoff Hartlieb,30,COL,NL,5,0,0,9.0,2,2,0,0,0,1.000,,,0,0,2.00,1.40,0.40,1.34,,,,,,,/1,,hartlge01
1296,Spencer Strider,25,ATL,NL,2,2,0,9.0,1,1,0,0,0,1.000,,,0,0,1.00,1.40,0.50,1.35,,,,,,,/1,,stridsp01
1297,Josh Winder,27,MIN,AL,4,0,0,9.0,1,1,0,0,0,1.000,,,-1,-22,1.00,1.30,0.25,1.30,,,,,,,/1,,windejo01
1298,Wes Parsons,31,2TM,AL,4,0,0,9.0,4,1,2,1,0,.750,,,0,0,3.00,1.30,0.75,1.30,,,,,,,/1,,parsowe01
1298,Wes Parsons,31,TOR,AL,2,0,0,5.0,2,0,1,1,0,.500,,,0,0,1.80,1.26,0.50,1.30,,,,,,,/1,,parsowe01
1298,Wes Parsons,31,CLE,AL,2,0,0,4.0,2,1,1,0,0,1.000,,,0,0,4.50,1.35,1.00,1.30,,,,,,,/1,,parsowe01
1299,Matt Carasiti,32,COL,NL,7,0,0,8.2,3,3,0,0,1,1.000,,,-1,-23,3.12,1.35,0.43,1.34,,,,,,,/1,,carasma01
1300,Paolo Espino,37,TOR,AL,3,1,0,8.2,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.30,,,,,,,/1,,espinpa01
1301,Chase Shugart,27,BOS,AL,6,0,0,8.2,1,0,1,0,0,1.000,,,0,0,1.04,1.35,0.17,1.28,,,,,,,/1,,shugach01
1302,Andrew Walters,23,CLE,AL,9,1,0,8.2,1,1,0,0,0,1.000,,,0,0,1.04,1.35,0.11,1.29,,,,,,,/1,,waltean01
1303,Phil Bickford,28,NYY,AL,8,0,0,8.1,1,0,0,1,0,.000,,,-2,-48,0.00,1.30,0.00,1.29,,,,,,,/1,,bickfph01
1304,Ben Casparius,25,LAD,NL,3,0,0,8.1,1,1,0,0,0,1.000,,,-1,-24,1.08,1.40,0.33,1.33,,,,,,,/1,,caspabe01
1305,Tyler Gilbert,30,PHI,NL,6,0,0,8.1,1,1,0,0,0,1.000,,,0,0,1.08,1.40,0.17,1.33,,,,,,,/1,,gilbety01
1306,Josiah Gray,26,WSN,NL,2,2,0,8.1,0,0,0,0,0,,,,0,0,0.00,1.40,0.00,1.35,,,,,,,/1,,grayjo03
1307,Jackson Rutledge,25,WSN,NL,3,1,0,8.1,0,0,0,0,0,,,,0,0,0.00,1.40,0.00,1.33,,,,,,,/1,,rutleja01
1308,Trey Wingenter,30,2TM,2LG,7,0,0,8.1,1,0,1,0,0,1.000,,,0,0,1.08,1.30,0.14,1.33,,,,,,,/1,,wingetr01
1308,Trey Wingenter,30,BOS,AL,2,0,0,2.1,0,0,0,0,0,,,,0,0,0.00,1.16,0.00,1.30,,,,,,,/1,,wingetr01
1308,Trey Wingenter,30,CHC,NL,5,0,0,6.0,1,0,1,0,0,1.000,,,0,0,1.50,1.35,0.20,1.34,,,,,,,/1,,wingetr01
1309,Matthew Batten,29,SDP,NL,1,1,1,8.0,7,5,2,0,1,1.000,1,90,0,0,7.88,8.33,7.00,8.20,,,,,,,/3,,battema01
1310,Connor Gillispie,26,CLE,AL,3,0,0,8.0,1,0,1,0,0,1.000,,,0,0,1.13,1.35,0.33,1.30,,,,,,,/1,,gillico01
1311,Nick Hernandez,29,HOU,AL,5,0,0,8.0,1,1,0,0,0,1.000,,,0,0,1.13,1.35,0.20,1.30,,,,,,,/1,,hernani01
1312,Eloy Jiménez,27,CHW,AL,1,1,1,8.0,1,1,0,0,0,1.000,-1,-90,0,0,1.13,2.25,1.00,2.20,,,,,,,D/H9,,jimenel02
1313,Janson Junk,28,2TM,2LG,6,0,0,8.0,1,0,1,0,0,1.000,,,0,0,1.13,1.35,0.17,1.33,,,,,,,/1,,junkja01
1313,Janson Junk,28,MIL,NL,5,0,0,8.0,1,0,1,0,0,1.000,,,0,0,1.13,1.35,0.20,1.34,,,,,,,/1,,junkja01
1313,Janson Junk,28,OAK,AL,1,0,0,0.0,0,0,0,0,0,,,,0,,,,0.00,1.30,,,,,,,/1,,junkja01
1314,Orelvis Martínez,22,TOR,AL,1,1,1,8.0,6,1,4,1,0,.833,0,-45,0,0,5.63,3.94,5.00,3.90,,,,,,,/4,,martior01
1315,Riley O'Brien,29,STL,NL,8,0,0,8.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.34,,,,,,,/1,,obrieri01
1316,Chase Silseth,24,LAA,AL,2,2,0,8.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.30,,,,,,,/1,,silsech01
1317,Gordon Graceffo,24,STL,NL,2,1,0,7.2,0,0,0,0,0,,,,0,0,0.00,1.41,0.00,1.35,,,,,,,/1,,gracego01
1318,Allan Winans,28,ATL,NL,2,2,0,7.2,2,0,2,0,0,1.000,,,0,0,2.35,1.41,1.00,1.35,,,,,,,/1,,winanal01
1319,Rob Zastryzny,32,MIL,NL,9,3,0,7.2,1,0,1,0,0,1.000,,,0,0,1.17,1.41,0.11,1.34,,,,,,,/1,,zastrro01
1320,Tyler Jay,30,2TM,NL,5,0,0,7.2,1,1,0,0,0,1.000,,,0,0,1.17,1.41,0.20,1.34,,,,,,,/1,,jayty01
1320,Tyler Jay,30,NYM,NL,3,0,0,4.2,1,1,0,0,0,1.000,,,0,0,1.93,1.35,0.33,1.33,,,,,,,/1,,jayty01
1320,Tyler Jay,30,MIL,NL,2,0,0,3.0,0,0,0,0,0,,,,0,0,0.00,1.50,0.00,1.35,,,,,,,/1,,jayty01
1321,Brusdar Graterol,25,LAD,NL,7,0,0,7.1,2,2,0,0,0,1.000,,,0,0,2.45,1.35,0.29,1.34,,,,,,,/1,,gratebr01
1322,Gregory Santos,24,SEA,AL,8,0,0,7.1,5,2,3,0,0,1.000,,,0,0,6.14,1.35,0.63,1.29,,,,,,,/1,,santogr01
1323,Will Klein,24,2TM,AL,8,0,0,7.1,2,0,2,0,0,1.000,,,0,0,2.45,1.23,0.25,1.30,,,,,,,/1,,kleinwi01
1323,Will Klein,24,KCR,AL,5,0,0,5.2,2,0,2,0,0,1.000,,,0,0,3.18,1.27,0.40,1.30,,,,,,,/1,,kleinwi01
1323,Will Klein,24,OAK,AL,3,0,0,1.2,0,0,0,0,0,,,,0,0,0.00,1.08,0.00,1.30,,,,,,,/1,,kleinwi01
1324,Nabil Crismatt,29,LAD,NL,5,0,0,7.0,1,0,1,0,0,1.000,,,0,0,1.29,1.41,0.20,1.34,,,,,,,/1,,crismna01
1325,Austin Davis,31,SDP,NL,7,0,0,7.0,3,0,2,1,0,.667,,,-1,-29,2.57,1.41,0.29,1.34,,,,,,,/1,,davisau01
1326,Austin Kitchen,27,MIA,NL,4,1,0,7.0,0,0,0,0,0,,,,0,0,0.00,1.41,0.00,1.35,,,,,,,/1,,kitchau01
1327,Josh Maciejewski,28,NYY,AL,4,0,0,7.0,0,0,0,0,0,,,,0,0,0.00,1.29,0.00,1.30,,,,,,,/1,,maciejo01
1328,Wade Miley,37,MIL,NL,2,2,0,7.0,2,0,2,0,0,1.000,,,0,0,2.57,1.41,1.00,1.35,,,,,,,/1,,mileywa01
